Data,flow_A,flow_B,flow_C,flow_D,flow_E,woff_A,woff_B,woff_C,woff_D,woff_E,aum_A,aum_B,aum_C,aum_D,aum_E
2020-09-14,-643227.858537,-315251.777553,-119581.511316,-17440.031978,1221446.369509,0.828009,0.707137,0.532993,0.329719,0.131326,22398.180000,26472.060000,64666.930000,34914.400000,46516.150000
2020-09-15,-750007.178115,-408845.245231,-254993.667384,-42776.918231,1515727.305907,0.828009,0.707137,0.532993,0.329719,0.131326,22398.180000,26472.060000,64666.930000,34914.400000,46516.150000
2020-09-16,-325871.894934,-139769.070099,-121408.358259,-24131.046418,633275.907597,0.828009,0.707137,0.532993,0.329719,0.131326,22398.180000,26472.060000,64666.930000,34914.400000,46516.150000
2020-09-21,-99189.661246,-69492.267329,-274618.492643,-190057.037251,134452.934718,0.828009,0.707137,0.532993,0.329719,0.131326,22398.180000,26472.060000,64666.930000,34914.400000,46516.150000
2020-09-22,11146.332976,-2811.351139,-4573.555701,-7013.087379,8807.041552,0.828009,0.707137,0.532993,0.329719,0.131326,22398.180000,26472.060000,64666.930000,34914.400000,46516.150000
2020-09-23,2221.612018,-4379.952413,-10440.526136,-11775.153088,-27729.533217,0.828009,0.707137,0.532993,0.329719,0.131326,22398.180000,26472.060000,64666.930000,34914.400000,46516.150000
2020-09-24,-13538.952998,-9007.791336,-14441.176809,-6952.135457,-3288.903064,0.828009,0.707137,0.532993,0.329719,0.131326,22398.180000,26472.060000,64666.930000,34914.400000,46516.150000
2020-09-28,-63588.618263,-45781.660960,-35756.642029,-16760.768660,89043.772658,0.828009,0.707137,0.532993,0.329719,0.131326,22398.180000,26472.060000,64666.930000,34914.400000,46516.150000
2020-09-29,725457.508218,469438.359424,118831.097942,-11872.884833,-1339330.727916,0.828009,0.707137,0.532993,0.329719,0.131326,22398.180000,26472.060000,64666.930000,34914.400000,46516.150000
2020-09-30,530378.945680,189147.638679,-103646.421259,183448.695112,-815387.403379,0.828009,0.707137,0.532993,0.329719,0.131326,22398.180000,26472.060000,64666.930000,34914.400000,46516.150000
2020-10-01,213198.904420,51014.955397,5045.226601,-13498.010960,-269924.312826,0.844193,0.712587,0.523568,0.318968,0.108499,22273.730000,26665.360000,66024.490000,35977.310000,48474.970000
2020-10-05,873672.594693,479139.249130,120042.930200,-30885.157081,-1481260.335015,0.844193,0.712587,0.523568,0.318968,0.108499,22273.730000,26665.360000,66024.490000,35977.310000,48474.970000
2020-10-06,661837.352012,331516.530208,80681.541427,-19969.520800,-1081771.762424,0.844193,0.712587,0.523568,0.318968,0.108499,22273.730000,26665.360000,66024.490000,35977.310000,48474.970000
2020-10-07,297242.052134,105342.478354,25923.995783,-19456.395272,-434966.588354,0.844193,0.712587,0.523568,0.318968,0.108499,22273.730000,26665.360000,66024.490000,35977.310000,48474.970000
2020-10-08,140703.429901,65960.482527,16877.192729,-12825.578308,-212104.290854,0.844193,0.712587,0.523568,0.318968,0.108499,22273.730000,26665.360000,66024.490000,35977.310000,48474.970000
2020-10-12,92016.228279,41303.225151,14360.076091,-25076.169294,-154543.023589,0.844193,0.712587,0.523568,0.318968,0.108499,22273.730000,26665.360000,66024.490000,35977.310000,48474.970000
2020-10-13,42902.289543,22572.582433,7321.955092,-42340.612370,-62749.021420,0.844193,0.712587,0.523568,0.318968,0.108499,22273.730000,26665.360000,66024.490000,35977.310000,48474.970000
2020-10-14,41275.552127,35061.659359,45874.570972,-7208.073039,-13000.999013,0.844193,0.712587,0.523568,0.318968,0.108499,22273.730000,26665.360000,66024.490000,35977.310000,48474.970000
2020-10-15,39269.295691,55358.734125,67895.852692,2801.555154,-7816.208702,0.844193,0.712587,0.523568,0.318968,0.108499,22273.730000,26665.360000,66024.490000,35977.310000,48474.970000
2020-10-19,45718.592386,19109.495467,26828.322780,-17119.571043,-112077.791274,0.844193,0.712587,0.523568,0.318968,0.108499,22273.730000,26665.360000,66024.490000,35977.310000,48474.970000
2020-10-20,2406.310408,-4529.292729,5724.114190,-4658.418090,-15745.508860,0.844193,0.712587,0.523568,0.318968,0.108499,22273.730000,26665.360000,66024.490000,35977.310000,48474.970000
2020-10-21,-895884.973497,-484700.086439,-139449.360403,851.344983,1505985.304840,0.844193,0.712587,0.523568,0.318968,0.108499,22273.730000,26665.360000,66024.490000,35977.310000,48474.970000
2020-10-22,-824582.562159,-420346.858011,-104308.982644,-13861.310341,1337846.353066,0.844193,0.712587,0.523568,0.318968,0.108499,22273.730000,26665.360000,66024.490000,35977.310000,48474.970000
2020-10-26,-609586.074948,-289980.459839,-107301.083572,141132.124882,755878.918109,0.844193,0.712587,0.523568,0.318968,0.108499,22273.730000,26665.360000,66024.490000,35977.310000,48474.970000
2020-10-27,-35685.015379,-29214.262823,-3473.937577,-851.444046,52363.579077,0.844193,0.712587,0.523568,0.318968,0.108499,22273.730000,26665.360000,66024.490000,35977.310000,48474.970000
2020-10-28,-16196.386610,-14321.160024,-4718.309854,-3308.378548,16356.821791,0.844193,0.712587,0.523568,0.318968,0.108499,22273.730000,26665.360000,66024.490000,35977.310000,48474.970000
2020-10-29,-169.566606,-2954.725886,5108.105505,3582.980903,-3935.317263,0.844193,0.712587,0.523568,0.318968,0.108499,22273.730000,26665.360000,66024.490000,35977.310000,48474.970000
2020-11-02,-736386.756997,-363470.055419,-277620.515137,53606.483890,1272096.291498,0.851983,0.702984,0.530499,0.333400,0.128400,29659.940000,31241.540000,70137.570000,36878.770000,41567.250000
2020-11-03,-115791.432750,-66658.225879,-45814.110246,-21345.598657,232582.878987,0.851983,0.702984,0.530499,0.333400,0.128400,29659.940000,31241.540000,70137.570000,36878.770000,41567.250000
2020-11-04,-45208.934999,-26235.843895,-41924.822745,-11214.621167,101393.424856,0.851983,0.702984,0.530499,0.333400,0.128400,29659.940000,31241.540000,70137.570000,36878.770000,41567.250000
2020-11-05,-23008.039663,-15511.708639,-15456.059714,-4452.967314,43345.379405,0.851983,0.702984,0.530499,0.333400,0.128400,29659.940000,31241.540000,70137.570000,36878.770000,41567.250000
2020-11-09,-678662.978078,-374476.261745,-275229.313016,-51700.159673,1369268.107910,0.851983,0.702984,0.530499,0.333400,0.128400,29659.940000,31241.540000,70137.570000,36878.770000,41567.250000
2020-11-10,8075.451573,-9138.527846,-38267.825605,-42212.766599,89656.037988,0.851983,0.702984,0.530499,0.333400,0.128400,29659.940000,31241.540000,70137.570000,36878.770000,41567.250000
2020-11-11,79198.369589,45922.384211,-15052.216651,-55412.126249,-94900.708047,0.851983,0.702984,0.530499,0.333400,0.128400,29659.940000,31241.540000,70137.570000,36878.770000,41567.250000
2020-11-12,784493.488977,544458.745515,198888.751254,-24405.611062,-1467075.831496,0.851983,0.702984,0.530499,0.333400,0.128400,29659.940000,31241.540000,70137.570000,36878.770000,41567.250000
2020-11-16,1328514.900736,642060.734368,282520.907932,-59834.516127,-2121455.222482,0.851983,0.702984,0.530499,0.333400,0.128400,29659.940000,31241.540000,70137.570000,36878.770000,41567.250000
2020-11-17,294261.838968,69344.320701,40926.199429,-3733.195307,-326478.987442,0.851983,0.702984,0.530499,0.333400,0.128400,29659.940000,31241.540000,70137.570000,36878.770000,41567.250000
2020-11-18,909609.015258,510072.351228,183115.033354,-14645.533413,-1610583.031593,0.851983,0.702984,0.530499,0.333400,0.128400,29659.940000,31241.540000,70137.570000,36878.770000,41567.250000
2020-11-19,817633.548627,421816.620058,115448.807968,-11161.865833,-1377054.806859,0.851983,0.702984,0.530499,0.333400,0.128400,29659.940000,31241.540000,70137.570000,36878.770000,41567.250000
2020-11-23,837814.707259,289118.087700,79292.225907,-33060.117861,-1247699.449260,0.851983,0.702984,0.530499,0.333400,0.128400,29659.940000,31241.540000,70137.570000,36878.770000,41567.250000
2020-11-24,-38357.822084,-18569.276057,-950.364389,-2761.889205,35719.785633,0.851983,0.702984,0.530499,0.333400,0.128400,29659.940000,31241.540000,70137.570000,36878.770000,41567.250000
2020-11-25,2320.309546,-11172.595947,-4726.245437,-7464.577652,13497.428580,0.851983,0.702984,0.530499,0.333400,0.128400,29659.940000,31241.540000,70137.570000,36878.770000,41567.250000
2020-11-26,-2245.228803,-7448.308100,-568.112198,-4475.354781,-3396.123668,0.851983,0.702984,0.530499,0.333400,0.128400,29659.940000,31241.540000,70137.570000,36878.770000,41567.250000
2020-11-30,39090.864832,13740.723868,-96135.746695,164375.673447,-158474.441479,0.851983,0.702984,0.530499,0.333400,0.128400,29659.940000,31241.540000,70137.570000,36878.770000,41567.250000
2020-12-01,29827.325176,10911.414536,25422.327372,-10982.653451,-78521.400295,0.835334,0.701644,0.527572,0.324286,0.108865,27292.680000,29182.350000,70982.810000,38066.590000,48152.020000
2020-12-02,4776.775089,-2229.460792,7992.939550,-3946.900316,-31984.919475,0.835334,0.701644,0.527572,0.324286,0.108865,27292.680000,29182.350000,70982.810000,38066.590000,48152.020000
2020-12-03,9372.234445,2260.989606,5525.841009,-2173.856479,-31924.714825,0.835334,0.701644,0.527572,0.324286,0.108865,27292.680000,29182.350000,70982.810000,38066.590000,48152.020000
2020-12-07,82682.145167,22574.211907,14614.831733,-12070.790102,-126180.090999,0.835334,0.701644,0.527572,0.324286,0.108865,27292.680000,29182.350000,70982.810000,38066.590000,48152.020000
2020-12-08,-433691.407950,-239501.498697,-72290.342633,-6741.627927,760957.620039,0.835334,0.701644,0.527572,0.324286,0.108865,27292.680000,29182.350000,70982.810000,38066.590000,48152.020000
2020-12-09,-107653.220287,-74530.913196,-15456.708863,-12583.649352,207284.283175,0.835334,0.701644,0.527572,0.324286,0.108865,27292.680000,29182.350000,70982.810000,38066.590000,48152.020000
2020-12-10,14234.853834,7925.945997,2406.372220,-25007.809479,-17064.545775,0.835334,0.701644,0.527572,0.324286,0.108865,27292.680000,29182.350000,70982.810000,38066.590000,48152.020000
2020-12-14,-208517.410661,-435946.619505,-446749.238046,-251997.086089,-105017.325601,0.835334,0.701644,0.527572,0.324286,0.108865,27292.680000,29182.350000,70982.810000,38066.590000,48152.020000
2020-12-15,-169612.353400,-305595.741212,-388615.517826,-205736.101303,-205689.528899,0.835334,0.701644,0.527572,0.324286,0.108865,27292.680000,29182.350000,70982.810000,38066.590000,48152.020000
2020-12-16,-119455.393975,-235348.227867,-398854.237586,-177189.683682,-136080.995002,0.835334,0.701644,0.527572,0.324286,0.108865,27292.680000,29182.350000,70982.810000,38066.590000,48152.020000
2020-12-17,-55197.065552,-289239.197876,-215199.001401,-99319.484860,-82688.764244,0.835334,0.701644,0.527572,0.324286,0.108865,27292.680000,29182.350000,70982.810000,38066.590000,48152.020000
2020-12-21,-127939.944200,-208166.957490,-394559.864184,-226132.943489,-146497.101728,0.835334,0.701644,0.527572,0.324286,0.108865,27292.680000,29182.350000,70982.810000,38066.590000,48152.020000
2020-12-22,-869252.057780,-456497.487744,-176498.709137,-15028.715662,1430516.748177,0.835334,0.701644,0.527572,0.324286,0.108865,27292.680000,29182.350000,70982.810000,38066.590000,48152.020000
2020-12-23,-577886.079037,-317354.916223,-108745.965138,-23094.189382,948314.378787,0.835334,0.701644,0.527572,0.324286,0.108865,27292.680000,29182.350000,70982.810000,38066.590000,48152.020000
2020-12-28,-300210.452354,-230192.437363,-365585.920191,-159125.993098,164479.324648,0.835334,0.701644,0.527572,0.324286,0.108865,27292.680000,29182.350000,70982.810000,38066.590000,48152.020000
2020-12-29,-144974.141792,-128626.158124,-338682.042107,-147052.376620,-185193.670249,0.835334,0.701644,0.527572,0.324286,0.108865,27292.680000,29182.350000,70982.810000,38066.590000,48152.020000
2020-12-30,-40608.689991,-57816.789314,-144483.067865,83109.028331,-31334.283059,0.835334,0.701644,0.527572,0.324286,0.108865,27292.680000,29182.350000,70982.810000,38066.590000,48152.020000
2021-01-04,55362.367356,-25724.736137,-222877.329182,-105743.607658,-249126.339841,0.848639,0.701413,0.532056,0.331123,0.119516,30332.070000,30582.370000,70215.470000,37054.520000,41737.100000
2021-01-05,27591.959855,12763.118336,-59317.426732,-40747.698452,-139316.595225,0.848639,0.701413,0.532056,0.331123,0.119516,30332.070000,30582.370000,70215.470000,37054.520000,41737.100000
2021-01-06,-32361.411034,-38307.108870,-73341.320236,-40949.852461,-37502.087192,0.848639,0.701413,0.532056,0.331123,0.119516,30332.070000,30582.370000,70215.470000,37054.520000,41737.100000
2021-01-07,-18603.933226,-27965.548454,-50444.350444,-32396.101189,-51429.147117,0.848639,0.701413,0.532056,0.331123,0.119516,30332.070000,30582.370000,70215.470000,37054.520000,41737.100000
2021-01-11,-2707.486214,-31107.534531,-21979.845484,-37900.027235,-29607.354478,0.848639,0.701413,0.532056,0.331123,0.119516,30332.070000,30582.370000,70215.470000,37054.520000,41737.100000
2021-01-12,939830.814572,508834.628695,128741.191411,-63244.503081,-1626570.142419,0.848639,0.701413,0.532056,0.331123,0.119516,30332.070000,30582.370000,70215.470000,37054.520000,41737.100000
2021-01-13,817808.029590,402468.524374,116926.119909,-13886.956063,-1264986.830768,0.848639,0.701413,0.532056,0.331123,0.119516,30332.070000,30582.370000,70215.470000,37054.520000,41737.100000
2021-01-14,365037.848808,161222.870712,49688.965811,-28624.618695,-490396.053773,0.848639,0.701413,0.532056,0.331123,0.119516,30332.070000,30582.370000,70215.470000,37054.520000,41737.100000
2021-01-18,138062.133489,81097.805852,36379.944874,-24353.938253,-235052.923067,0.848639,0.701413,0.532056,0.331123,0.119516,30332.070000,30582.370000,70215.470000,37054.520000,41737.100000
2021-01-19,-1379.275946,6070.607942,-3746.390494,-9518.446983,-32393.292569,0.848639,0.701413,0.532056,0.331123,0.119516,30332.070000,30582.370000,70215.470000,37054.520000,41737.100000
2021-01-20,-133313.708483,-52402.826200,-21582.249203,-9287.266585,173217.854210,0.848639,0.701413,0.532056,0.331123,0.119516,30332.070000,30582.370000,70215.470000,37054.520000,41737.100000
2021-01-21,-58445.152496,-31119.795086,-12167.842704,-85.298590,66016.741929,0.848639,0.701413,0.532056,0.331123,0.119516,30332.070000,30582.370000,70215.470000,37054.520000,41737.100000
2021-01-25,-20451.268145,-22835.092282,-14112.846647,-25343.490418,-23170.627160,0.848639,0.701413,0.532056,0.331123,0.119516,30332.070000,30582.370000,70215.470000,37054.520000,41737.100000
2021-01-26,-2533.447584,-2783.142071,311.163213,-4355.387918,-9006.455436,0.848639,0.701413,0.532056,0.331123,0.119516,30332.070000,30582.370000,70215.470000,37054.520000,41737.100000
2021-01-27,24878.420683,-4944.504152,-1601.894856,-650.746810,-11674.636936,0.848639,0.701413,0.532056,0.331123,0.119516,30332.070000,30582.370000,70215.470000,37054.520000,41737.100000
2021-01-28,-60083.928577,-31010.663265,-22914.615716,-6991.750322,95532.802891,0.848639,0.701413,0.532056,0.331123,0.119516,30332.070000,30582.370000,70215.470000,37054.520000,41737.100000
2021-02-01,14488.226723,-7988.435038,-113524.274815,153601.380703,-113151.754491,0.841269,0.688699,0.524274,0.324921,0.114753,31549.550000,31774.030000,72097.860000,37697.350000,42164.790000
2021-02-02,-12375.762284,-3168.581065,-4510.722134,12870.658550,-23263.608050,0.841269,0.688699,0.524274,0.324921,0.114753,31549.550000,31774.030000,72097.860000,37697.350000,42164.790000
2021-02-03,7263.332914,-10345.893717,106.692233,-1038.458158,3541.942508,0.841269,0.688699,0.524274,0.324921,0.114753,31549.550000,31774.030000,72097.860000,37697.350000,42164.790000
2021-02-04,-79121.374676,-35919.363878,-17661.348736,-1195.705145,112375.456374,0.841269,0.688699,0.524274,0.324921,0.114753,31549.550000,31774.030000,72097.860000,37697.350000,42164.790000
2021-02-08,18771.738027,7872.821264,8238.718232,-15564.523218,-49052.202556,0.841269,0.688699,0.524274,0.324921,0.114753,31549.550000,31774.030000,72097.860000,37697.350000,42164.790000
2021-02-09,12081.596088,5938.167228,12738.230691,-3585.678146,-22169.776766,0.841269,0.688699,0.524274,0.324921,0.114753,31549.550000,31774.030000,72097.860000,37697.350000,42164.790000
2021-02-10,98475.472712,40158.612286,27857.234111,-18628.216373,-139831.274874,0.841269,0.688699,0.524274,0.324921,0.114753,31549.550000,31774.030000,72097.860000,37697.350000,42164.790000
2021-02-11,136871.066793,71036.188811,16927.020030,-36499.821244,-209570.244595,0.841269,0.688699,0.524274,0.324921,0.114753,31549.550000,31774.030000,72097.860000,37697.350000,42164.790000
2021-02-15,81349.938425,79033.405446,71354.111428,-40868.480788,-115770.049293,0.841269,0.688699,0.524274,0.324921,0.114753,31549.550000,31774.030000,72097.860000,37697.350000,42164.790000
2021-02-16,22400.262839,31577.142575,24041.303596,8933.047573,-1318.633599,0.841269,0.688699,0.524274,0.324921,0.114753,31549.550000,31774.030000,72097.860000,37697.350000,42164.790000
2021-02-17,12949.132266,9632.467090,13119.843736,-1281.874893,-16575.779395,0.841269,0.688699,0.524274,0.324921,0.114753,31549.550000,31774.030000,72097.860000,37697.350000,42164.790000
2021-02-18,6028.925314,-696.241777,5131.224644,-7559.984712,-22944.297553,0.841269,0.688699,0.524274,0.324921,0.114753,31549.550000,31774.030000,72097.860000,37697.350000,42164.790000
2021-02-22,26400.465795,3174.622935,13675.291508,-12706.096905,-70219.763514,0.841269,0.688699,0.524274,0.324921,0.114753,31549.550000,31774.030000,72097.860000,37697.350000,42164.790000
2021-02-23,-154185.052386,-66409.826940,-12813.232996,-2425.543904,224248.152501,0.841269,0.688699,0.524274,0.324921,0.114753,31549.550000,31774.030000,72097.860000,37697.350000,42164.790000
2021-02-24,-44707.192586,-29154.265731,-6227.975753,-4044.707478,64945.715802,0.841269,0.688699,0.524274,0.324921,0.114753,31549.550000,31774.030000,72097.860000,37697.350000,42164.790000
2021-02-25,262.043711,-3589.603646,2388.635619,518.197688,-15237.516427,0.841269,0.688699,0.524274,0.324921,0.114753,31549.550000,31774.030000,72097.860000,37697.350000,42164.790000
2021-03-01,-42141.214862,-21672.107808,-83342.937032,117601.002641,-24234.526622,0.823668,0.677963,0.509709,0.321464,0.105239,30056.350000,30712.520000,76041.970000,35714.130000,34341.740000
2021-03-02,-452169.311538,-212808.688329,2043966.746066,-11981.313612,-1379073.823257,0.823668,0.677963,0.509709,0.321464,0.105239,30056.350000,30712.520000,76041.970000,35714.130000,34341.740000
